,emotion,statements,situation,gender,mfcc
datasources\LDC_male\wav\5NT1s0470.wav,neutral,nine hundred six,conversation,male,"[-480.1357116699219, 151.56851196289062, -58.437931060791016, 50.33930969238281, 24.852468490600586, -9.158945083618164, 26.754497528076172, -5.897329330444336, 12.038227081298828, 23.289968490600586, -8.305028915405273, 9.223347663879395, 4.954709529876709, -5.282148838043213, 3.955747127532959, -7.413379192352295, 4.12524938583374, 6.850741863250732, -6.831763744354248, 7.760435104370117]"
datasources\LDC_male\wav\5NT1s0780.wav,neutral,two thousand ten,conversation,male,"[-487.6622009277344, 149.35202026367188, -23.513778686523438, 49.275787353515625, 21.998685836791992, -5.7947282791137695, 31.59295654296875, 9.07296085357666, 10.328635215759277, 16.5902156829834, -0.8674002289772034, 8.864551544189453, 0.5791358947753906, -1.8601624965667725, 9.148784637451172, -6.166499137878418, -1.2276880741119385, 7.402536392211914, -1.4702826738357544, 2.910919189453125]"
datasources\LDC_male\wav\5NT1s0890.wav,neutral,five hundred two,conversation,male,"[-455.5252990722656, 137.55133056640625, -23.604543685913086, 34.419193267822266, 24.9899959564209, 2.6357274055480957, 25.15508270263672, 2.9804298877716064, 9.784846305847168, 19.298921585083008, -5.664259910583496, 4.4342474937438965, 11.952467918395996, 0.7137035727500916, 0.8688278794288635, -3.486567497253418, -1.0601239204406738, 0.254244863986969, -3.297441244125366, 6.0499372482299805]"
datasources\LDC_male\wav\5NT1s0891.wav,neutral,five hundred two,conversation,male,"[-527.8118896484375, 152.56980895996094, -24.134666442871094, 42.798912048339844, 20.21721076965332, -0.7149635553359985, 29.380586624145508, -1.254465937614441, 6.198385238647461, 17.80994415283203, -2.0498456954956055, 9.187356948852539, 3.1302859783172607, -1.0165830850601196, 9.199258804321289, -5.541717529296875, 0.5923937559127808, 5.986987113952637, -6.745980739593506, 5.597020149230957]"
datasources\LDC_male\wav\5NT1s0940.wav,neutral,three thousand ten,conversation,male,"[-468.59521484375, 134.64486694335938, -35.78752136230469, 40.45947265625, 23.56851577758789, -2.696413993835449, 28.670330047607422, 2.713690757751465, 7.480463981628418, 19.398862838745117, -3.9078893661499023, 4.0762619972229, 5.030133247375488, -1.0318338871002197, 4.488743782043457, -5.78144645690918, -1.1254005432128906, 5.426486015319824, -1.5285398960113525, 5.190821647644043]"
datasources\LDC_male\wav\5NT1s0941.wav,neutral,three thousand ten,conversation,male,"[-489.8690490722656, 132.6973419189453, -36.745567321777344, 44.61280822753906, 26.71131706237793, 0.11690957099199295, 29.195171356201172, -0.051024116575717926, 8.277409553527832, 20.846418380737305, -4.08528995513916, 6.99802303314209, 7.634227275848389, -1.032638430595398, 4.582245349884033, -5.583044528961182, -0.3128710985183716, 6.53860330581665, 0.11905846744775772, 7.622828960418701]"
datasources\LDC_male\wav\5NT1s0950.wav,neutral,december tenth,conversation,male,"[-508.0519714355469, 121.45723724365234, -46.41878890991211, 49.20828628540039, 27.723814010620117, -3.6097185611724854, 27.312496185302734, -1.532390832901001, 9.135774612426758, 19.691682815551758, -6.066691875457764, 8.246419906616211, 6.885251998901367, -0.7023982405662537, 6.670136451721191, -6.599695205688477, 1.6897006034851074, 9.098508834838867, -4.948338508605957, 1.9242030382156372]"
datasources\LDC_male\wav\5NT1s0951.wav,neutral,december tenth,conversation,male,"[-558.1305541992188, 119.77652740478516, -31.42137336730957, 40.837066650390625, 20.117149353027344, -1.3092349767684937, 28.50800132751465, 2.150172472000122, 8.694664001464844, 18.011898040771484, -1.9549386501312256, 8.440837860107422, 4.989067554473877, 0.9605051279067993, 8.222728729248047, -4.560332775115967, 1.9188967943191528, 7.683742046356201, -1.9063938856124878, 5.521279811859131]"
datasources\LDC_male\wav\5NT1s0980.wav,neutral,four thousand twelve,conversation,male,"[-481.14288330078125, 163.58702087402344, -34.17005157470703, 51.01335144042969, 30.693803787231445, -0.6636409759521484, 24.183303833007812, -9.04631233215332, 2.1628668308258057, 11.502297401428223, -11.456476211547852, 7.164419651031494, 3.3916263580322266, -3.43320369720459, 8.593326568603516, -3.474050521850586, 1.633482575416565, 2.4297075271606445, -8.067883491516113, 9.130255699157715]"
datasources\LDC_male\wav\5NT1s0981.wav,neutral,four thousand twelve,conversation,male,"[-514.7288818359375, 139.30825805664062, -31.744962692260742, 46.65097427368164, 27.848936080932617, 0.5027980208396912, 25.342727661132812, -3.570547342300415, 3.65665864944458, 9.747505187988281, -7.779720306396484, 13.201713562011719, 7.678985118865967, -2.8733465671539307, 8.87761116027832, -1.0690094232559204, 0.6141461133956909, 1.8148964643478394, -4.641946315765381, 10.164111137390137]"
datasources\LDC_male\wav\5NT1s1820.wav,neutral,two thousand four,conversation,male,"[-451.3081970214844, 118.46678161621094, -19.482481002807617, 37.16539001464844, 24.24518585205078, 2.5413239002227783, 21.126291275024414, -0.02008848451077938, 8.769920349121094, 16.181346893310547, -5.876006126403809, 3.9714298248291016, 6.628397464752197, -1.114551067352295, 3.3686304092407227, -2.4244658946990967, 0.3999611437320709, 3.515739917755127, -2.208207845687866, 4.0267510414123535]"
datasources\LDC_male\wav\5NT1s1821.wav,neutral,two thousand four,conversation,male,"[-492.9791564941406, 121.03070831298828, -36.93132781982422, 38.668365478515625, 22.482789993286133, -4.969174861907959, 23.815065383911133, 2.3409571647644043, 7.643281936645508, 15.834089279174805, -4.0594305992126465, 7.2918925285339355, 6.265488147735596, -1.21422278881073, 5.375236511230469, -2.1514904499053955, 2.048551082611084, 4.182651519775391, -2.8223042488098145, 7.263092517852783]"
datasources\LDC_male\wav\5NT1s1830.wav,neutral,two thousand nine,conversation,male,"[-496.4360656738281, 163.4842529296875, -20.739898681640625, 49.67017364501953, 19.068565368652344, -5.897034168243408, 33.02398681640625, 5.432157516479492, 6.823873519897461, 15.909036636352539, 1.4226804971694946, 12.189091682434082, -1.2403637170791626, -3.9157705307006836, 11.957655906677246, -3.73050594329834, -0.8532386422157288, 6.870677947998047, -1.6247198581695557, 3.4388465881347656]"
datasources\LDC_male\wav\5NT1s1840.wav,neutral,two thousand one,conversation,male,"[-574.2241821289062, 145.64622497558594, -8.666107177734375, 40.92991638183594, 21.396163940429688, -2.1126558780670166, 23.2509765625, 4.398366928100586, 7.029155731201172, 15.17246150970459, 2.033614158630371, 6.9380903244018555, -0.6436740756034851, 0.3655739426612854, 11.015068054199219, -3.7660350799560547, -1.2103121280670166, 6.889105796813965, -0.9686113595962524, 1.4598945379257202]"
datasources\LDC_male\wav\5NT1s1841.wav,neutral,two thousand one,conversation,male,"[-521.923828125, 154.91021728515625, -13.280241012573242, 50.00870132446289, 21.135173797607422, -0.6259657144546509, 31.086326599121094, 3.781100034713745, 9.584660530090332, 15.419587135314941, -2.542207717895508, 11.238543510437012, 2.5726261138916016, -0.3253183662891388, 12.869566917419434, -2.8584320545196533, -0.7502761483192444, 3.954962968826294, -4.6705474853515625, 3.9932212829589844]"
datasources\LDC_male\wav\5NT1s1850.wav,neutral,two thousand six,conversation,male,"[-534.4436645507812, 143.28736877441406, -54.89213180541992, 55.592655181884766, 22.195541381835938, -8.812578201293945, 34.53031921386719, 4.552234172821045, 15.063265800476074, 16.05716896057129, -8.19111442565918, 12.374809265136719, -1.3480243682861328, -4.669373035430908, 11.972448348999023, -6.26836633682251, 1.8375287055969238, 7.052804946899414, -3.1218183040618896, 7.595196723937988]"
datasources\LDC_male\wav\5NT1s1860.wav,neutral,two thousand three,conversation,male,"[-476.2562255859375, 128.25299072265625, -22.38136100769043, 36.431114196777344, 24.01466941833496, 3.2241249084472656, 27.928775787353516, 5.132615089416504, 8.869309425354004, 18.195344924926758, -4.152202606201172, 0.21344035863876343, 2.890101909637451, 0.30500656366348267, 4.3725481033325195, -6.467634201049805, -3.052067756652832, 4.704895973205566, 0.13744160532951355, 5.234622478485107]"
datasources\LDC_male\wav\5NT1s1861.wav,neutral,two thousand three,conversation,male,"[-496.1795654296875, 152.892822265625, -41.25322723388672, 47.22370910644531, 22.975852966308594, 1.4624907970428467, 35.00865936279297, -1.7428842782974243, 11.982620239257812, 20.38149642944336, -11.352362632751465, 5.754716873168945, 4.460720062255859, -2.622530460357666, 7.6842122077941895, -5.856071472167969, -0.6618204712867737, 3.1756858825683594, -3.7571632862091064, 10.268925666809082]"
datasources\LDC_male\wav\5NT1s1870.wav,neutral,two thousand twelve,conversation,male,"[-499.0990905761719, 158.29959106445312, -21.508699417114258, 48.78456497192383, 21.058589935302734, -4.685951232910156, 27.01192283630371, -0.8547022342681885, 5.393396377563477, 12.403304100036621, -4.446826457977295, 11.471323013305664, 1.6227428913116455, -3.3810195922851562, 11.574575424194336, -2.9372940063476562, -1.7540229558944702, 3.5979092121124268, -3.464635133743286, 4.814221382141113]"
datasources\LDC_male\wav\5NT1s1880.wav,neutral,two thousand two,conversation,male,"[-496.9684753417969, 130.23219299316406, -42.255027770996094, 46.97078323364258, 28.729284286499023, -3.596574306488037, 28.54669189453125, 3.9243719577789307, 9.524775505065918, 18.22215461730957, -6.8755645751953125, 4.994734764099121, 7.169627666473389, -0.5404302477836609, 3.740692138671875, -5.08104133605957, 1.5082956552505493, 3.7766854763031006, -4.363988399505615, 7.699801445007324]"
datasources\LDC_male\wav\5NT1s1881.wav,neutral,two thousand two,conversation,male,"[-523.928955078125, 115.91497039794922, -29.607975006103516, 38.955745697021484, 25.45724868774414, 2.879936933517456, 23.95130729675293, 0.9496950507164001, 11.3770170211792, 17.199356079101562, -5.914747714996338, 6.98681640625, 7.282370567321777, 0.08852771669626236, 5.472878932952881, -4.580384254455566, -0.27937495708465576, 4.288531303405762, -0.7615160346031189, 9.047168731689453]"
datasources\LDC_male\wav\5NT1s1882.wav,neutral,two thousand two,conversation,male,"[-517.8335571289062, 144.27223205566406, -26.5562801361084, 48.4542350769043, 22.795175552368164, -2.0095279216766357, 31.49278450012207, 6.3989763259887695, 12.345969200134277, 17.04045295715332, -2.340531826019287, 10.241527557373047, 0.9325572848320007, -0.9675933718681335, 11.93406867980957, -5.2682294845581055, -1.7898701429367065, 5.38925313949585, -2.148165225982666, 5.888147354125977]"
datasources\LDC_male\wav\5NT1s1970.wav,neutral,three hundred ten,conversation,male,"[-488.55059814453125, 161.7703857421875, -20.872329711914062, 35.212181091308594, 16.557729721069336, 4.456477642059326, 35.37409973144531, 0.38998857140541077, 7.511756896972656, 23.206605911254883, -0.01984710618853569, 7.370882511138916, 3.733980894088745, -3.805422782897949, 3.700671672821045, -7.062032699584961, -0.7422010898590088, 5.196800231933594, -3.7076404094696045, 7.8379902839660645]"
datasources\LDC_male\wav\5NT1s2120.wav,neutral,one hundred nine,conversation,male,"[-535.14892578125, 173.13470458984375, -2.7159578800201416, 43.59526443481445, 21.651161193847656, 3.645723819732666, 28.693939208984375, -4.713593482971191, -1.3450926542282104, 18.161291122436523, 4.388901233673096, 5.085635185241699, 0.18527770042419434, 3.0205910205841064, 8.170315742492676, -5.950896739959717, 3.08621883392334, 4.675396919250488, -7.11095666885376, 6.394545555114746]"
datasources\LDC_male\wav\5NT1s2121.wav,neutral,one hundred nine,conversation,male,"[-498.164794921875, 163.00209045410156, -8.443070411682129, 49.030731201171875, 17.578794479370117, 3.6136515140533447, 34.61037063598633, -7.944672107696533, 2.0288758277893066, 22.34624481201172, -4.660093307495117, 3.55680513381958, 6.059081554412842, 0.8351139426231384, 4.748685359954834, -7.630372524261475, 1.3952449560165405, 4.887989521026611, -6.937255859375, 5.459242820739746]"
datasources\LDC_male\wav\5NT1s2190.wav,neutral,august second,conversation,male,"[-490.8626708984375, 133.08656311035156, -46.25139236450195, 39.86652755737305, 18.818984985351562, -2.1271233558654785, 31.948591232299805, -1.6029034852981567, 7.209161281585693, 17.547306060791016, -6.604414463043213, 9.20158576965332, 7.30735969543457, 0.18354131281375885, 7.580558776855469, -5.721807956695557, -0.141088604927063, 3.6685214042663574, -3.6640889644622803, 9.188535690307617]"
datasources\LDC_male\wav\5NT1s2191.wav,neutral,august second,conversation,male,"[-525.284912109375, 113.44147491455078, -24.254213333129883, 37.816898345947266, 23.121713638305664, 5.384929656982422, 26.158126831054688, 1.7206779718399048, 11.34330940246582, 16.816646575927734, -4.793955326080322, 7.46743106842041, 6.637236595153809, 0.5705991387367249, 5.795437335968018, -5.219629764556885, -0.9708524942398071, 3.8589670658111572, -1.5444858074188232, 7.322393417358398]"
datasources\LDC_male\wav\5NT1s2210.wav,neutral,four hundred twelve,conversation,male,"[-477.53314208984375, 137.2159881591797, -21.989173889160156, 41.64406967163086, 27.692291259765625, 0.20062872767448425, 20.153778076171875, -4.668652534484863, 3.0500648021698, 14.500231742858887, -7.697342872619629, 3.332897901535034, 8.863924026489258, 0.2686159014701843, 3.3896825313568115, -0.35116246342658997, 4.199762344360352, 1.8934181928634644, -7.267110824584961, 5.013548374176025]"
datasources\LDC_male\wav\5NT1s2300.wav,neutral,eight thousand one,conversation,male,"[-489.6577453613281, 143.0915985107422, -20.672534942626953, 41.70341491699219, 25.887357711791992, 5.819287300109863, 30.17462730407715, -0.745470404624939, 4.377995014190674, 17.25008201599121, -3.6097898483276367, 5.001827716827393, 6.328280448913574, 1.2930114269256592, 5.406440734863281, -4.384731292724609, 1.7185165882110596, 4.421351909637451, -4.176723003387451, 6.218367099761963]"
datasources\LDC_male\wav\5NT1s2301.wav,neutral,eight thousand one,conversation,male,"[-489.1979064941406, 156.37680053710938, -35.230621337890625, 55.39137268066406, 31.22347640991211, 4.645814895629883, 37.01712417602539, -4.549658298492432, 2.889148235321045, 18.629940032958984, -8.938161849975586, 5.721969127655029, 8.129456520080566, -0.06217067316174507, 6.056935787200928, -5.411168098449707, 2.962003231048584, 6.6519975662231445, -5.99782133102417, 6.740176677703857]"
datasources\LDC_male\wav\5NT1s2302.wav,neutral,eight thousand one,conversation,male,"[-524.0386352539062, 152.7009735107422, -22.077329635620117, 54.923282623291016, 31.59452247619629, 2.8089754581451416, 31.00587272644043, -0.02237015776336193, 4.236846446990967, 13.842753410339355, -5.054997444152832, 8.658645629882812, 4.201897144317627, -1.720710277557373, 6.764877796173096, -5.1492462158203125, 2.0817208290100098, 4.632871627807617, -6.63881778717041, 7.533532619476318]"
datasources\LDC_male\wav\5NT1s2360.wav,neutral,ten thousand two,conversation,male,"[-441.0330810546875, 137.35203552246094, -27.631195068359375, 36.759769439697266, 30.680801391601562, 1.8819104433059692, 22.61830711364746, 1.0285897254943848, 4.211788177490234, 16.205106735229492, -5.123515605926514, 1.5277099609375, 8.587660789489746, 1.3848389387130737, 2.160083532333374, -5.048413276672363, -2.330458164215088, 3.841076612472534, -1.1764456033706665, 1.5646878480911255]"
