,emotion,statements,situation,gender,mfcc
datasources\LDC\wav\7PS1s1931.wav,passive,nine thousand five,conversation,female,"[-417.0294189453125, 154.8798828125, -49.99351501464844, 42.48880386352539, 14.9757080078125, -8.926420211791992, 30.5074405670166, -5.5124359130859375, 2.5977365970611572, 10.646767616271973, -12.085923194885254, 8.436102867126465, -1.0316011905670166, -10.76972484588623, 7.309041500091553, -0.5120150446891785, 2.4987850189208984, 2.7904348373413086, -6.92402982711792, 1.7834875583648682]"
datasources\LDC\wav\7PS1s1932.wav,passive,nine thousand five,conversation,female,"[-418.01910400390625, 143.77410888671875, -53.06504440307617, 42.201602935791016, 19.467981338500977, -8.529494285583496, 30.122936248779297, -0.6999241709709167, 2.1647088527679443, 7.3589863777160645, -11.58913516998291, 8.870871543884277, 0.41060760617256165, -8.920880317687988, 8.265080451965332, 1.3925023078918457, 2.4159579277038574, 2.4696404933929443, -5.13909912109375, 1.6281085014343262]"
datasources\LDC\wav\7PS1s2240.wav,passive,one thousand two,conversation,female,"[-421.20208740234375, 148.19522094726562, -44.14363098144531, 53.16513442993164, 21.43274688720703, -5.381601333618164, 35.26768493652344, -4.112954616546631, 0.22993133962154388, 11.700885772705078, -10.869658470153809, 7.0626606941223145, 1.513974666595459, -8.629609107971191, 3.547683000564575, -3.9409172534942627, 0.133313849568367, -1.1042019128799438, -10.028970718383789, 0.17324666678905487]"
datasources\LDC\wav\7PS1s2241.wav,passive,one thousand two,conversation,female,"[-418.495361328125, 135.18661499023438, -45.14754104614258, 53.02744674682617, 25.041555404663086, -3.647493362426758, 29.641830444335938, -5.557982921600342, 3.0192835330963135, 10.270655632019043, -10.038661003112793, 12.049875259399414, 3.385007619857788, -6.889571189880371, 7.306279182434082, -2.6469383239746094, 0.9160655736923218, 1.1297621726989746, -7.865498065948486, 3.058976650238037]"
datasources\LDC\wav\7PS1s2330.wav,passive,nine hundred five,conversation,female,"[-445.32275390625, 158.88539123535156, -55.23451232910156, 41.67789077758789, 14.105171203613281, -8.877105712890625, 34.69850158691406, -3.2874937057495117, 3.1847524642944336, 11.914674758911133, -13.058328628540039, 5.620676517486572, -1.0317059755325317, -5.224661350250244, 13.521653175354004, -0.023276984691619873, -0.2485293447971344, 2.6330196857452393, -2.7697482109069824, 9.041502952575684]"
datasources\LDC\wav\7PS1s2331.wav,passive,nine hundred five,conversation,female,"[-460.4237365722656, 160.74888610839844, -54.225669860839844, 39.55021286010742, 14.064197540283203, -6.186076641082764, 36.87944412231445, 0.06084457412362099, 4.357025146484375, 9.134984016418457, -11.94686508178711, 8.54610538482666, -1.6781787872314453, -5.0736541748046875, 13.275815963745117, -0.9794509410858154, 2.8146862983703613, 4.24302339553833, -5.6602983474731445, 7.322007656097412]"
datasources\LDC\wav\7PS1s2332.wav,passive,nine hundred five,conversation,female,"[-447.19036865234375, 155.48016357421875, -50.92289733886719, 38.661014556884766, 15.275968551635742, -6.1508684158325195, 31.016006469726562, -1.8551700115203857, 10.088024139404297, 15.479351997375488, -10.443120002746582, 6.59807825088501, -5.655270099639893, -10.371153831481934, 11.741828918457031, -0.29858067631721497, 1.4833266735076904, 4.874329566955566, -4.403707981109619, 3.24914288520813]"
datasources\LDC\wav\7PS1s2430.wav,passive,one hundred two,conversation,female,"[-391.9140625, 146.06781005859375, -41.763389587402344, 33.4605598449707, 22.869291305541992, -0.8088798522949219, 23.589736938476562, -2.096972942352295, 6.988837718963623, 9.673111915588379, -15.2951021194458, -0.2481619119644165, -2.9743165969848633, -11.172842979431152, 0.7346062064170837, -2.9527578353881836, -0.2628788352012634, -1.5324549674987793, -7.522098541259766, 0.9556613564491272]"
datasources\LDC\wav\7PS1s2431.wav,passive,one hundred two,conversation,female,"[-441.7290954589844, 164.95126342773438, -56.13438415527344, 54.18754577636719, 26.202112197875977, -4.660305500030518, 32.1133918762207, -7.340401649475098, 6.489349842071533, 12.512447357177734, -16.7956485748291, 8.628406524658203, 1.853039026260376, -7.786317825317383, 9.693391799926758, -3.2722721099853516, 0.19169048964977264, 3.0104424953460693, -8.911335945129395, -0.9957107305526733]"
datasources\LDC\wav\7PS1s2460.wav,passive,december first,conversation,female,"[-554.4280395507812, 132.71343994140625, -71.17668914794922, 65.49127960205078, 14.574613571166992, -16.31981086730957, 33.601287841796875, -6.837721347808838, 16.048763275146484, 17.475481033325195, -15.144486427307129, 13.857510566711426, -0.8937788009643555, -4.692323207855225, 15.707367897033691, -5.256875038146973, 0.6864915490150452, 3.088765859603882, -4.729959487915039, 6.905177593231201]"
datasources\LDC\wav\7PS1s2461.wav,passive,december first,conversation,female,"[-462.36865234375, 121.99478912353516, -49.75204849243164, 53.158287048339844, 9.037253379821777, -13.406143188476562, 31.186534881591797, -1.2754583358764648, 13.932926177978516, 14.89744758605957, -9.242752075195312, 12.020853996276855, -4.045053005218506, -6.191813945770264, 12.859062194824219, -4.129981994628906, 0.19502778351306915, 0.5126228332519531, -5.759896278381348, 7.791110038757324]"
datasources\LDC\wav\7PS1s2490.wav,passive,four thousand one,conversation,female,"[-435.2739562988281, 117.91178131103516, -10.762520790100098, 42.40557861328125, 22.740232467651367, -1.302205204963684, 27.778919219970703, 10.068562507629395, 0.32344645261764526, 2.6649386882781982, -4.74600076675415, 5.554576396942139, -1.8519086837768555, -8.979999542236328, 3.718369960784912, 0.2918916344642639, -1.3141063451766968, 1.8755412101745605, -2.9526283740997314, -1.6346782445907593]"
datasources\LDC\wav\7PS1s2491.wav,passive,four thousand one,conversation,female,"[-422.6743469238281, 121.69427490234375, -22.533187866210938, 49.24578857421875, 17.848743438720703, -7.393644332885742, 28.322935104370117, 1.8496413230895996, 1.2329851388931274, 9.143033981323242, -5.614330768585205, 6.335566520690918, -1.2880594730377197, -6.887747287750244, 6.16562557220459, -2.524571657180786, -0.09988140314817429, 4.234905242919922, -3.465538263320923, 0.7360808253288269]"
datasources\LDC\wav\7PS1s2700.wav,passive,three hundred four,conversation,female,"[-365.1654052734375, 149.83926391601562, -33.58506393432617, 18.20833969116211, 18.273630142211914, 4.648733615875244, 25.073001861572266, -0.03995330631732941, -0.12560242414474487, -0.5616286993026733, -19.238243103027344, -4.229271411895752, -5.357468605041504, -12.314526557922363, 0.7662360668182373, -0.6585695147514343, -0.8457411527633667, -0.6524023413658142, -2.7573914527893066, 3.187305212020874]"
datasources\LDC\wav\7PS1s2701.wav,passive,three hundred four,conversation,female,"[-383.5863037109375, 151.0308074951172, -43.195980072021484, 33.984683990478516, 23.972442626953125, -0.8991632461547852, 27.39670753479004, 2.465078592300415, 4.047170162200928, 3.4899251461029053, -16.11324119567871, 1.8504241704940796, -1.7395721673965454, -8.059159278869629, 4.324190139770508, -2.442298412322998, -0.430533230304718, -0.6993688344955444, -5.987499237060547, 1.841168761253357]"
datasources\LDC\wav\7PS1s2720.wav,passive,august eighteenth,conversation,female,"[-575.0181274414062, 100.97831726074219, -37.73802185058594, 53.62814712524414, 32.361263275146484, 4.328592300415039, 30.31521224975586, -0.893890380859375, 2.658304452896118, 12.01685619354248, -1.3827427625656128, 11.753899574279785, 0.4878564774990082, -4.836828708648682, 9.082560539245605, -3.1097466945648193, -2.643738269805908, 0.48432067036628723, -5.063272953033447, 4.205272197723389]"
datasources\LDC\wav\7PS1s2721.wav,passive,august eighteenth,conversation,female,"[-597.7091674804688, 138.82249450683594, -64.1756362915039, 65.70010375976562, 27.474790573120117, -8.545489311218262, 34.18441390991211, -5.636675834655762, 8.063652038574219, 16.635671615600586, -6.803321838378906, 16.600873947143555, 0.17425714433193207, -6.098167896270752, 15.5369291305542, -2.899937629699707, -1.449042797088623, 2.2322967052459717, -5.765639305114746, 5.08432674407959]"
datasources\LDC\wav\7PS1s2730.wav,passive,four hundred one,conversation,female,"[-440.5334777832031, 156.25381469726562, -12.798761367797852, 29.96523666381836, 8.105999946594238, -4.011179447174072, 23.984146118164062, -1.501941204071045, 6.272491455078125, 10.137198448181152, -13.301774978637695, 0.0783468708395958, -0.5203753709793091, -4.660678863525391, 7.820059299468994, -1.7663888931274414, -4.131494998931885, 0.7526208758354187, -2.218095302581787, -0.1705676019191742]"
datasources\LDC\wav\7PS1s2731.wav,passive,four hundred one,conversation,female,"[-452.26898193359375, 154.9392852783203, -30.04018211364746, 41.869625091552734, 18.88494110107422, -5.378767967224121, 30.426748275756836, 6.0626068115234375, 7.407843112945557, 7.759312629699707, -12.922417640686035, 3.2089269161224365, -2.4642152786254883, -6.517828464508057, 8.378982543945312, -3.517890691757202, -1.8735153675079346, 4.181178092956543, -3.5233051776885986, 0.4283568561077118]"
datasources\LDC\wav\7PS1s2732.wav,passive,four hundred one,conversation,female,"[-427.5609130859375, 114.74301147460938, -2.7750563621520996, 29.477270126342773, 17.99616241455078, -1.8792352676391602, 18.692398071289062, 9.636319160461426, 6.062047481536865, 7.82112455368042, -2.5616588592529297, 3.365687608718872, 0.4917546808719635, -5.331543922424316, 4.884042739868164, 2.4809346199035645, -3.782331705093384, -0.8529577851295471, 0.637050986289978, -0.4883406162261963]"
datasources\LDC\wav\7PS1s2940.wav,passive,eight thousand eight,conversation,female,"[-435.4399108886719, 124.88200378417969, -49.589271545410156, 46.98054122924805, 35.467742919921875, 2.638171911239624, 24.12094497680664, -4.667886734008789, 3.884638547897339, 11.367900848388672, -5.975266933441162, 8.32282829284668, -3.62669038772583, -8.250436782836914, 10.472408294677734, -2.167379379272461, -4.319343566894531, 0.2635413110256195, -3.8137168884277344, 3.8864493370056152]"
datasources\LDC\wav\7PS1s2941.wav,passive,eight thousand eight,conversation,female,"[-396.5340576171875, 122.31816864013672, -53.292877197265625, 40.672203063964844, 36.18903732299805, 2.0391829013824463, 22.120697021484375, -1.9108227491378784, 0.8532571196556091, 4.436476230621338, -7.652514934539795, 8.14853572845459, -4.474970817565918, -11.066350936889648, 6.876267433166504, -0.8570563793182373, -1.3303771018981934, -0.2546200752258301, -6.756740570068359, 1.3236581087112427]"
datasources\LDC\wav\7PS1s2950.wav,passive,ten thousand six,conversation,female,"[-387.8902893066406, 112.24095916748047, -69.26679229736328, 59.85309982299805, 16.397533416748047, -12.558174133300781, 36.754302978515625, -5.379378318786621, 5.405979633331299, 12.010661125183105, -14.084630012512207, 12.024816513061523, 0.9302879571914673, -7.344418525695801, 11.867836952209473, -2.3126473426818848, 0.051639921963214874, 1.1762140989303589, -5.39089822769165, 7.297909736633301]"
datasources\LDC\wav\7PS1s2951.wav,passive,ten thousand six,conversation,female,"[-423.1239013671875, 103.11901092529297, -55.845802307128906, 63.68061447143555, 16.862092971801758, -7.55336856842041, 44.07916259765625, -1.254726767539978, 1.2516510486602783, 10.653980255126953, -10.430804252624512, 12.08377742767334, 0.49293065071105957, -7.888095378875732, 9.610997200012207, -2.239574432373047, 3.075338125228882, 4.823540210723877, -4.258669376373291, 6.8463568687438965]"
datasources\LDC\wav\7PS1s2970.wav,passive,five thousand six,conversation,female,"[-381.16278076171875, 105.83440399169922, -65.61907196044922, 54.353641510009766, 16.542922973632812, -14.741422653198242, 33.33895492553711, -2.4124372005462646, 2.6571569442749023, 10.941756248474121, -11.074271202087402, 9.695460319519043, 1.0119884014129639, -5.605687141418457, 10.619604110717773, -3.2575416564941406, -0.9766614437103271, 1.4865853786468506, -6.728935718536377, 3.0470383167266846]"
datasources\LDC\wav\7PS1s2971.wav,passive,five thousand six,conversation,female,"[-392.9012451171875, 118.44607543945312, -76.3252182006836, 64.37969970703125, 14.732586860656738, -16.889888763427734, 38.93304443359375, -8.284378051757812, 2.888413667678833, 14.453278541564941, -13.47421646118164, 10.83032512664795, -1.6509958505630493, -8.47076416015625, 12.909893035888672, -2.4763286113739014, 1.0734858512878418, 1.855686068534851, -7.030665397644043, 6.700405120849609]"
datasources\LDC\wav\7PS1s2980.wav,passive,july fifteenth,conversation,female,"[-406.0148620605469, 102.4846420288086, -47.53417205810547, 34.87023162841797, 28.87653160095215, 0.11934033781290054, 22.327360153198242, 2.4434688091278076, 4.827395915985107, 7.989494323730469, -7.191230297088623, 7.215331077575684, 1.9857462644577026, -5.842950344085693, 7.454138278961182, 2.4262630939483643, -0.07969710975885391, 0.0018842009594663978, -3.2919058799743652, 3.60274338722229]"
datasources\LDC\wav\7PS1s2981.wav,passive,july fifteenth,conversation,female,"[-403.8005065917969, 95.91252899169922, -49.547035217285156, 43.79635238647461, 33.33552169799805, -0.15489420294761658, 21.751312255859375, -0.31202027201652527, 5.829864978790283, 11.411083221435547, -6.233294486999512, 7.951762676239014, 1.6253650188446045, -5.955490589141846, 8.303872108459473, -0.05757598951458931, -2.625164270401001, 0.32916679978370667, -3.7441635131835938, 2.3073010444641113]"
datasources\LDC\wav\7PS1s2990.wav,passive,two hundred five,conversation,female,"[-351.5069274902344, 148.40267944335938, -62.26732635498047, 36.828861236572266, 12.989519119262695, -15.035016059875488, 26.078868865966797, -4.870047569274902, 2.537609577178955, 7.878660202026367, -15.591483116149902, 7.242657661437988, 1.5459047555923462, -8.731689453125, 6.229971885681152, -1.6990820169448853, 2.1186044216156006, 1.6625556945800781, -7.978532791137695, 1.8792575597763062]"
datasources\LDC\wav\7PS1s2991.wav,passive,two hundred five,conversation,female,"[-352.01751708984375, 129.87319946289062, -35.41487121582031, 25.744014739990234, 22.71023941040039, 1.8107399940490723, 22.115304946899414, 3.7717268466949463, 3.3805289268493652, -0.16221655905246735, -12.338469505310059, 5.695374011993408, 0.46336978673934937, -7.716782569885254, -0.42875877022743225, -4.676009178161621, 3.624291181564331, 1.5202643871307373, -9.378044128417969, 1.6202881336212158]"
datasources\LDC\wav\7PS1s3370.wav,passive,march twenty-third,conversation,female,"[-413.0937805175781, 133.80262756347656, -39.95541000366211, 29.55618667602539, 14.893433570861816, -1.5512957572937012, 23.936279296875, -3.315932512283325, 11.456353187561035, 14.62362289428711, -14.143625259399414, 3.3288605213165283, 0.49827665090560913, -9.253777503967285, 5.036554336547852, -2.181826591491699, -2.2668004035949707, 0.11733221262693405, -7.65167760848999, -0.5308992862701416]"
datasources\LDC\wav\7PS1s3371.wav,passive,march twenty-third,conversation,female,"[-450.4925537109375, 155.7863006591797, -62.41869354248047, 46.091270446777344, 17.756393432617188, -3.4962258338928223, 38.69224166870117, -1.381062626838684, 11.541878700256348, 14.445722579956055, -15.37136459350586, 7.155773639678955, -4.395553112030029, -9.088714599609375, 10.85625171661377, -5.776695251464844, -0.1601426601409912, 3.508387565612793, -8.265446662902832, 3.009174108505249]"
datasources\LDC\wav\7PS1s3430.wav,passive,may twenty-ninth,conversation,female,"[-412.1097717285156, 156.9527587890625, -66.07341003417969, 42.603248596191406, 27.436847686767578, 0.10400596261024475, 30.066564559936523, -10.438863754272461, 5.086676597595215, 15.870807647705078, -11.497100830078125, 8.803814888000488, -1.806497573852539, -13.915621757507324, 7.493821144104004, 2.7134366035461426, 1.294123888015747, -1.8816299438476562, -6.173551559448242, 4.5085039138793945]"
