,modality,emotion,statement,gender,mfcc
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-02-01-21.wav,audio-only,angry,Dogs are sitting by the door,male,"[-422.15985107421875, 66.52413177490234, -2.318457841873169, 5.810954570770264, -1.2449400424957275, 17.842060089111328, 7.146376609802246, -3.021519660949707, -2.5250391960144043, 4.1545820236206055, 7.103918075561523, 0.7281345725059509, -6.198799133300781, -1.6471329927444458, -1.9479048252105713, -5.6909613609313965, -2.188504219055176, -0.6608180999755859, -1.36355459690094, -1.9818788766860962]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-02-02-21.wav,audio-only,angry,Dogs are sitting by the door,male,"[-464.6410827636719, 73.44635009765625, -3.640185594558716, 5.799836158752441, -2.6424357891082764, 20.63783073425293, 6.92489767074585, -2.501621723175049, -3.0289149284362793, 8.181185722351074, 8.177887916564941, 1.200391411781311, -8.15693187713623, -2.246436595916748, -1.341179609298706, -5.497308731079102, -2.1782493591308594, -0.5506295561790466, -2.1672563552856445, -1.5567924976348877]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-01-01-21.wav,audio-only,angry,Kids are talking by the door,male,"[-356.10296630859375, 80.29864501953125, -4.707930564880371, 0.3305447995662689, -6.883227825164795, 16.641660690307617, 9.291671752929688, -3.3156399726867676, -5.986224174499512, 4.325698375701904, 5.046045780181885, -0.9809597730636597, -8.861300468444824, -4.01922082901001, -2.768026828765869, -4.825371742248535, -1.061231255531311, -2.1248059272766113, -1.7691476345062256, -2.416261911392212]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-01-02-21.wav,audio-only,angry,Kids are talking by the door,male,"[-370.902099609375, 86.46117401123047, -8.220187187194824, -0.7374911904335022, -10.189156532287598, 16.37461280822754, 4.035775184631348, 0.3018953800201416, -6.322357654571533, 6.0521979331970215, 6.883391857147217, -2.5508856773376465, -9.429447174072266, -3.3939754962921143, -4.612097263336182, -4.553658962249756, -2.576312780380249, -3.7903947830200195, -2.5268890857696533, -1.8770315647125244]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-02-01-21.wav,audio-only,angry,Dogs are sitting by the door,male,"[-402.2510681152344, 68.82514190673828, -5.029539108276367, 3.8153634071350098, -4.935269355773926, 16.206968307495117, 5.139874458312988, -4.320714473724365, -2.6251208782196045, 5.891965866088867, 5.755815029144287, 0.10587966442108154, -7.499082565307617, -4.0232977867126465, -3.403075933456421, -5.872373104095459, -2.449984073638916, 0.10336940735578537, -2.901700019836426, -3.162848949432373]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-02-02-21.wav,audio-only,angry,Dogs are sitting by the door,male,"[-374.1322326660156, 71.73426055908203, -9.50385570526123, 2.103351593017578, -7.375249862670898, 16.74256706237793, 5.355029582977295, -2.6185219287872314, -4.373724937438965, 4.264880180358887, 4.656351089477539, -1.2955974340438843, -7.687802791595459, -4.437232494354248, -3.514119863510132, -6.257237434387207, -2.432621479034424, -1.8421205282211304, -2.8570914268493652, -2.643733024597168]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-01-01-21.wav,audio-only,fearful,Kids are talking by the door,male,"[-585.1190185546875, 79.74019622802734, 5.43549108505249, 9.27527141571045, 2.092499017715454, 20.763423919677734, 4.697053909301758, 1.4376065731048584, 2.400906801223755, 7.3031463623046875, 8.95464038848877, 1.9017351865768433, -5.6535186767578125, -2.710827350616455, -0.3992260992527008, -2.20748233795166, -0.5201832056045532, -0.416917622089386, -0.4280221164226532, -0.3582291305065155]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-01-02-21.wav,audio-only,fearful,Kids are talking by the door,male,"[-594.19775390625, 77.9800033569336, 5.260369300842285, 9.120258331298828, -0.2366883009672165, 20.970760345458984, 3.267779588699341, 1.8195301294326782, 1.1815693378448486, 6.335227966308594, 6.83731746673584, 1.6496365070343018, -5.261727809906006, -1.7813862562179565, -1.0093568563461304, -3.2967939376831055, -0.9682705998420715, 0.7549464106559753, -0.6930133104324341, -0.09328637272119522]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-02-01-21.wav,audio-only,fearful,Dogs are sitting by the door,male,"[-594.13134765625, 70.88111877441406, 4.236769676208496, 13.806760787963867, -3.09445858001709, 20.567882537841797, 2.450636863708496, 3.38765811920166, 4.396361827850342, 7.638521194458008, 8.530366897583008, -0.3008117377758026, -2.3751416206359863, 0.4715240001678467, -1.0400460958480835, -2.1138970851898193, -0.7660385966300964, 0.9265048503875732, 0.7843897938728333, 1.4778069257736206]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-02-02-21.wav,audio-only,fearful,Dogs are sitting by the door,male,"[-595.4302978515625, 65.6197738647461, 9.45366382598877, 13.467206001281738, 3.352640390396118, 17.700416564941406, 3.310832977294922, 1.2205854654312134, 4.683785438537598, 6.985320568084717, 6.257410526275635, 2.5553812980651855, -2.2398674488067627, 0.4818328022956848, -0.8351694345474243, -2.3311009407043457, -0.5389230847358704, 0.018074532970786095, 0.9639905691146851, 0.5150987505912781]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-01-01-21.wav,audio-only,fearful,Kids are talking by the door,male,"[-509.8079833984375, 76.06492614746094, -4.723090171813965, 5.970029830932617, -5.057150363922119, 16.439929962158203, 6.373692035675049, 0.7414131760597229, -0.9737116098403931, 5.167276859283447, 7.528515338897705, -1.0881718397140503, -6.14033842086792, -2.975674867630005, -2.041295289993286, -4.533709526062012, -2.272747039794922, 0.8118496537208557, 0.48833298683166504, -2.6362218856811523]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-01-02-21.wav,audio-only,fearful,Kids are talking by the door,male,"[-514.0664672851562, 78.56604766845703, -3.8609633445739746, 8.313141822814941, -4.777445316314697, 15.663658142089844, 6.600057125091553, 2.4386565685272217, -2.175924777984619, 3.754006862640381, 8.16720199584961, -0.07015270739793777, -5.671931743621826, -2.2275099754333496, -2.0996034145355225, -5.167474269866943, -3.2007839679718018, 0.7761054039001465, 1.022303581237793, -3.1069607734680176]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-02-01-21.wav,audio-only,fearful,Dogs are sitting by the door,male,"[-493.8327941894531, 74.30632019042969, 1.889947772026062, 7.476376056671143, -2.618152141571045, 16.68699836730957, 5.869831562042236, 1.2917531728744507, 0.6643964648246765, 5.227017879486084, 7.572283744812012, 0.020467080175876617, -4.751810073852539, -1.5345805883407593, -1.8046094179153442, -4.232198238372803, -3.5456109046936035, -0.4657806158065796, 0.44711148738861084, -2.6227126121520996]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-02-02-21.wav,audio-only,fearful,Dogs are sitting by the door,male,"[-509.03436279296875, 67.57095336914062, 3.8571197986602783, 9.349637031555176, -3.508894205093384, 17.30139923095703, 6.144112586975098, 2.7725319862365723, 0.5605443120002747, 5.7536444664001465, 6.158912658691406, -0.4261627197265625, -3.749678611755371, -0.6359279751777649, -0.4509647786617279, -2.7512269020080566, -2.7877862453460693, 0.27266624569892883, -0.12364335358142853, -1.8942914009094238]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-01-01-21.wav,audio-only,disgust,Kids are talking by the door,male,"[-572.2622680664062, 75.23184967041016, 3.814453125, 9.608353614807129, 0.3222604990005493, 21.1259708404541, 6.990683078765869, -0.9886019229888916, 1.2522445917129517, 6.418637752532959, 5.745636463165283, 4.207667350769043, -3.732184886932373, -1.5610443353652954, -1.3781414031982422, -3.5205981731414795, -0.41178932785987854, 0.545676052570343, -0.2687815725803375, 0.8808366656303406]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-01-02-21.wav,audio-only,disgust,Kids are talking by the door,male,"[-570.9462280273438, 78.48721313476562, 3.2765867710113525, 7.33587121963501, -2.750138998031616, 23.506526947021484, 6.278085708618164, 0.6401094198226929, 0.747066080570221, 6.594627857208252, 4.615495204925537, 6.1170654296875, -4.077202796936035, -2.3099892139434814, 0.2441670298576355, -3.4783575534820557, -0.07827113568782806, 1.3062291145324707, -0.9163733720779419, 0.722658097743988]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-02-01-21.wav,audio-only,disgust,Dogs are sitting by the door,male,"[-569.6469116210938, 74.91262817382812, 2.811950922012329, 9.922990798950195, -3.5666732788085938, 20.757057189941406, 7.719616413116455, 2.0764875411987305, 1.9097460508346558, 7.4437947273254395, 4.023632049560547, 2.2917048931121826, -4.878004550933838, -2.1170716285705566, -0.9590373635292053, -3.350311756134033, 0.508508026599884, 0.6492943167686462, -1.615851879119873, 0.09988729655742645]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-02-02-21.wav,audio-only,disgust,Dogs are sitting by the door,male,"[-566.329345703125, 70.72943115234375, -0.9155641794204712, 6.8560075759887695, -2.170865535736084, 20.025371551513672, 9.318523406982422, -0.6991329789161682, 0.7431352138519287, 6.4884934425354, 3.8612313270568848, 2.287015199661255, -4.126965045928955, -1.2847907543182373, -0.8788185715675354, -4.1440958976745605, 0.3994034230709076, -0.16558775305747986, -1.358941912651062, 0.038655299693346024]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-01-01-21.wav,audio-only,disgust,Kids are talking by the door,male,"[-609.3145141601562, 83.54426574707031, 6.178987979888916, 9.624319076538086, -5.868040084838867, 22.72117042541504, 6.407957553863525, -0.009122158400714397, 3.9445412158966064, 9.24621868133545, 4.763991832733154, 6.395816802978516, -4.480809211730957, -1.5778377056121826, -0.45614126324653625, -3.9347846508026123, 1.2525595426559448, 2.0741665363311768, 0.5592470169067383, 2.3103654384613037]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-01-02-21.wav,audio-only,disgust,Kids are talking by the door,male,"[-608.895263671875, 80.76738739013672, 3.822833776473999, 9.556450843811035, -2.5144996643066406, 23.593055725097656, 5.70294713973999, -2.389557123184204, 2.1014747619628906, 7.846778392791748, 5.131720542907715, 5.935554504394531, -3.3537468910217285, 0.1571291834115982, 0.2903440296649933, -3.514280319213867, 0.1111394390463829, 0.645588219165802, 0.8084784746170044, 0.9868792295455933]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-02-01-21.wav,audio-only,disgust,Dogs are sitting by the door,male,"[-588.9785766601562, 79.74517059326172, -1.344049334526062, 12.158663749694824, -2.8104519844055176, 23.181079864501953, 6.719778537750244, 1.522560715675354, 0.8794295191764832, 9.554800987243652, 4.481189250946045, 4.070245742797852, -4.055551052093506, 0.03203404322266579, -0.38413888216018677, -3.064122200012207, 0.7384017705917358, 3.1797540187835693, -0.6664113998413086, 2.416524648666382]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-02-02-21.wav,audio-only,disgust,Dogs are sitting by the door,male,"[-610.6475219726562, 84.26409912109375, 4.110548496246338, 16.62339210510254, -1.9813780784606934, 24.09026336669922, 7.936000347137451, 3.366853713989258, 3.5911643505096436, 9.498809814453125, 7.641462802886963, 6.123494625091553, -2.2774879932403564, -1.3022443056106567, -0.7438544034957886, -1.896767020225525, 0.9195001721382141, 2.5390396118164062, -0.5192530751228333, 2.5580832958221436]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-01-01-21.wav,audio-only,surprised,Kids are talking by the door,male,"[-560.7689819335938, 71.28348541259766, 6.747091293334961, 12.692703247070312, -3.468708038330078, 18.059659957885742, 5.409971237182617, 0.4581426978111267, 0.00843862071633339, 5.884739875793457, 4.597815990447998, -2.264273166656494, -4.710483551025391, -0.8134258985519409, -1.301709532737732, -4.7652177810668945, -1.7649242877960205, -1.8129103183746338, -0.23372021317481995, -1.419632077217102]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-01-02-21.wav,audio-only,surprised,Kids are talking by the door,male,"[-577.8702392578125, 66.72135162353516, 4.993512153625488, 13.493849754333496, -2.3358263969421387, 17.5050106048584, 4.796171188354492, 0.44145146012306213, 0.05521645396947861, 5.334605693817139, 4.297062873840332, 0.040302205830812454, -3.476304054260254, 0.9003666639328003, -1.0001686811447144, -3.761728525161743, -1.4009313583374023, -1.182569980621338, -0.6971055269241333, -1.2042489051818848]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-02-01-21.wav,audio-only,surprised,Dogs are sitting by the door,male,"[-557.8271484375, 64.42655944824219, 2.021446943283081, 10.169111251831055, -2.7060320377349854, 15.605229377746582, 2.4872257709503174, 0.6346414089202881, 0.7859094738960266, 5.687756061553955, 4.154999256134033, -1.9738352298736572, -4.170151233673096, -1.1606966257095337, -2.7658655643463135, -3.509204387664795, -1.7021982669830322, -0.9150180816650391, -0.16410081088542938, -1.408225178718567]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-02-02-21.wav,audio-only,surprised,Dogs are sitting by the door,male,"[-530.2367553710938, 62.328311920166016, 5.772241592407227, 13.944777488708496, -0.295536607503891, 15.45997142791748, 5.96692419052124, -1.1705995798110962, 1.8425016403198242, 5.659023284912109, 3.0026206970214844, -0.9540284872055054, -2.9846625328063965, -0.8338822722434998, -1.3190842866897583, -2.9107651710510254, -0.7676255106925964, -0.7335490584373474, -0.5239498019218445, -1.3539167642593384]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-01-01-21.wav,audio-only,surprised,Kids are talking by the door,male,"[-519.9171752929688, 65.01873016357422, -1.0447518825531006, 10.37889575958252, -2.2132272720336914, 15.29488468170166, 6.1553778648376465, 0.595098078250885, -3.0089991092681885, 6.53098726272583, 5.457305431365967, -2.940493583679199, -6.4540228843688965, -0.3629468083381653, -2.7829887866973877, -4.005680084228516, -2.5879197120666504, -2.091093063354492, 0.16572365164756775, -3.0892205238342285]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-01-02-21.wav,audio-only,surprised,Kids are talking by the door,male,"[-528.1006469726562, 73.841796875, -2.046299457550049, 9.204001426696777, -2.169724225997925, 16.859975814819336, 5.7384562492370605, 1.3724029064178467, -4.2238054275512695, 4.755084991455078, 4.811670780181885, -2.832550287246704, -6.739070415496826, 0.7083063721656799, -3.485542058944702, -5.124740123748779, -2.194323778152466, -1.7776668071746826, -1.235790491104126, -2.663414478302002]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-02-01-21.wav,audio-only,surprised,Dogs are sitting by the door,male,"[-546.7628173828125, 65.53888702392578, -1.5738030672073364, 11.47121524810791, -3.797178030014038, 15.326550483703613, 4.449784278869629, -1.3527477979660034, -0.6953364610671997, 8.797243118286133, 6.100841522216797, -2.427994966506958, -6.242796897888184, -2.1386940479278564, -3.4457790851593018, -3.9785945415496826, -3.2182984352111816, -2.171311140060425, 0.6294599175453186, -0.3175130784511566]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-02-02-21.wav,audio-only,surprised,Dogs are sitting by the door,male,"[-519.314453125, 61.90102767944336, -4.7776970863342285, 13.796969413757324, -2.3076136112213135, 14.502891540527344, 5.086672306060791, -0.15847143530845642, -0.35824811458587646, 6.863434314727783, 5.2171454429626465, -3.8424363136291504, -5.00634765625, 0.26063522696495056, -3.5869038105010986, -5.167026519775391, -2.7633137702941895, -1.759129524230957, 0.7723917365074158, -1.8436354398727417]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-01-01-23.wav,audio-only,neutral,Kids are talking by the door,male,"[-669.7520751953125, 77.88404083251953, 11.826478004455566, 13.813400268554688, -6.426279067993164, 20.585636138916016, 5.2413225173950195, 7.187154769897461, 0.506498396396637, 1.7237706184387207, 5.852069854736328, 3.527191162109375, -3.644710063934326, -0.5337368845939636, 1.4804625511169434, -4.148730278015137, -4.6959404945373535, -1.3172229528427124, -0.664611279964447, 0.03310772404074669]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-01-02-23.wav,audio-only,neutral,Kids are talking by the door,male,"[-644.020751953125, 75.39773559570312, 12.755210876464844, 10.476736068725586, -7.287982940673828, 21.637325286865234, 6.845596790313721, 5.16731071472168, 0.6734550595283508, 2.536212205886841, 6.855230808258057, 4.4184064865112305, -1.8991411924362183, 0.15556274354457855, 2.291836977005005, -2.4812464714050293, -3.609916925430298, -1.4720405340194702, -0.19753028452396393, 1.1060997247695923]"
