,modality,emotion,statement,gender,mfcc
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-01-02-20.wav,audio-only,neutral,Kids are talking by the door,female,"[-715.7152709960938, 60.05201721191406, -6.1361589431762695, 12.220911979675293, 0.10554536432027817, 14.524276733398438, -4.534756183624268, 0.8287429809570312, 1.7766019105911255, -0.20578239858150482, -3.8879644870758057, -0.21340003609657288, -6.059963703155518, -4.837737083435059, -4.4438934326171875, -0.416732519865036, -2.180530309677124, -3.4368011951446533, -1.5315676927566528, -2.4595930576324463]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-02-01-20.wav,audio-only,neutral,Dogs are sitting by the door,female,"[-726.4829711914062, 53.28413009643555, 0.8766099810600281, 14.436980247497559, 0.7644743919372559, 13.405085563659668, -4.204085826873779, 3.3580703735351562, 2.5539557933807373, -0.06296315044164658, -2.090362548828125, -0.06211205944418907, -6.697783470153809, -3.8446860313415527, -3.450183868408203, 0.06622396409511566, -2.0055596828460693, -2.5871968269348145, -1.506584882736206, -2.9894368648529053]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-02-02-20.wav,audio-only,neutral,Dogs are sitting by the door,female,"[-709.33544921875, 53.024871826171875, -3.4678330421447754, 13.935076713562012, -1.2192362546920776, 14.135278701782227, -5.4335503578186035, 2.9636781215667725, 2.510712146759033, -0.8918938636779785, -3.7409021854400635, 0.23655955493450165, -7.874105930328369, -4.607691764831543, -3.0133895874023438, -0.8241450190544128, -2.189488172531128, -3.8524765968322754, -0.8933041095733643, -3.231578826904297]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-01-01-20.wav,audio-only,calm,Kids are talking by the door,female,"[-797.9029541015625, 56.379730224609375, -4.111559867858887, 12.372376441955566, 1.004011869430542, 14.840371131896973, -2.020179033279419, 4.340778350830078, 4.333940029144287, -2.957361936569214, 1.2253047227859497, -2.3207695484161377, -7.562581539154053, -1.8547630310058594, -3.7361295223236084, -1.8898893594741821, -2.892646074295044, -1.8973138332366943, -0.9518448710441589, -3.544933319091797]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-01-02-20.wav,audio-only,calm,Kids are talking by the door,female,"[-805.9685668945312, 54.67536163330078, -4.435693740844727, 12.711953163146973, 0.040656428784132004, 10.58481502532959, -1.58164644241333, 1.7858610153198242, 3.9884328842163086, -1.8848767280578613, 2.3249754905700684, -2.533170700073242, -7.016331195831299, -4.085755825042725, -3.3231427669525146, -0.6025205254554749, -2.3383257389068604, -1.530272126197815, -2.4894018173217773, -4.423051357269287]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-02-01-20.wav,audio-only,calm,Dogs are sitting by the door,female,"[-817.4274291992188, 47.83168029785156, 0.019715720787644386, 19.063505172729492, 0.0550006702542305, 11.663492202758789, -1.1638308763504028, 4.380084037780762, 4.043051242828369, 1.9569607973098755, 1.8381320238113403, -0.47223037481307983, -3.7501778602600098, -4.327903747558594, -1.6076956987380981, 0.06281363219022751, -1.5980380773544312, -2.7978663444519043, -2.5601308345794678, -3.935953140258789]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-02-02-20.wav,audio-only,calm,Dogs are sitting by the door,female,"[-793.3836059570312, 52.142425537109375, -1.9904347658157349, 20.23720359802246, -1.2699145078659058, 14.355253219604492, -1.5292450189590454, 3.5032272338867188, 6.056272506713867, -1.9281429052352905, 2.181068181991577, -0.3078169822692871, -6.63701868057251, -4.108842849731445, -2.280592918395996, -0.6326743364334106, -0.49747002124786377, -2.1372697353363037, -2.397897720336914, -4.032267093658447]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-01-01-20.wav,audio-only,calm,Kids are talking by the door,female,"[-829.9159545898438, 57.580711364746094, 1.0583335161209106, 12.544564247131348, 2.8049514293670654, 12.056929588317871, 0.450836181640625, 4.194586753845215, 4.398706912994385, -1.3333522081375122, -1.1161813735961914, -0.37860968708992004, -4.863253593444824, -3.03671932220459, -0.788262128829956, -2.7200169563293457, -3.6566004753112793, -1.4361757040023804, -0.033613137900829315, -4.790614128112793]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-01-02-20.wav,audio-only,calm,Kids are talking by the door,female,"[-824.8578491210938, 59.8831901550293, -0.710827112197876, 12.072860717773438, 4.634276866912842, 15.123090744018555, 1.471410870552063, 3.249055862426758, 7.202227592468262, 0.4408830404281616, 2.85001540184021, -0.5641511678695679, -5.112648963928223, -3.6065986156463623, -0.9506714344024658, -0.16335564851760864, -2.010849952697754, -1.5419723987579346, -0.6579539775848389, -3.724778413772583]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-02-01-20.wav,audio-only,calm,Dogs are sitting by the door,female,"[-820.0049438476562, 57.43278121948242, -0.2799118757247925, 18.305171966552734, 0.4531249403953552, 14.3414888381958, -1.0571328401565552, 4.118873596191406, 6.729896068572998, 0.4865303039550781, 1.1670171022415161, -2.675474166870117, -4.962090015411377, -3.624833822250366, -2.5073697566986084, -1.0212655067443848, -1.6271512508392334, -2.320739984512329, 1.4114251136779785, -3.5448927879333496]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-02-02-20.wav,audio-only,calm,Dogs are sitting by the door,female,"[-850.1551513671875, 47.05034637451172, -2.236501693725586, 16.45088005065918, 2.445467948913574, 12.145379066467285, -1.7636831998825073, 2.677440881729126, 4.357446670532227, 0.8256241679191589, 2.2793095111846924, -1.741952657699585, -5.164799690246582, -4.8716254234313965, -1.0019731521606445, -0.5817946195602417, -1.8817251920700073, -3.0499658584594727, -1.8431156873703003, -3.8559768199920654]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-01-01-20.wav,audio-only,happy,Kids are talking by the door,female,"[-583.0401000976562, 58.85536193847656, -5.731141567230225, 6.134189605712891, -1.228836178779602, 11.707386016845703, -4.594646453857422, -4.467591762542725, 2.977982997894287, -0.1585947573184967, -6.431447982788086, -3.533308982849121, -1.1121256351470947, -6.942673206329346, -8.485367774963379, -1.1097664833068848, -4.046690940856934, -4.279135227203369, -3.7916464805603027, -5.019248962402344]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-01-02-20.wav,audio-only,happy,Kids are talking by the door,female,"[-640.3712768554688, 62.90201187133789, -6.325839996337891, 10.848278999328613, -2.2947843074798584, 12.623207092285156, -6.970808506011963, -2.368844509124756, 2.9748644828796387, -4.349399089813232, -7.022624969482422, 2.4041049480438232, -5.589613437652588, -9.720712661743164, -4.011960983276367, -1.3257735967636108, -4.867642402648926, -4.153355598449707, -4.047036647796631, -3.5772950649261475]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-02-01-20.wav,audio-only,happy,Dogs are sitting by the door,female,"[-645.6353759765625, 62.77571487426758, -3.032160758972168, 15.827064514160156, 3.4733774662017822, 13.168985366821289, -1.8162857294082642, 3.7106311321258545, 5.70482873916626, 1.0062006711959839, -3.292522430419922, 0.24132336676120758, -2.708477020263672, -6.624110221862793, -3.9700145721435547, 1.5684266090393066, -1.7981626987457275, -5.04554557800293, -6.747148036956787, -3.981072425842285]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-02-02-20.wav,audio-only,happy,Dogs are sitting by the door,female,"[-674.4991455078125, 56.506553649902344, -7.697321891784668, 11.072650909423828, -6.7933030128479, 9.439030647277832, -5.98919153213501, -2.900662660598755, 4.020115852355957, -2.3955090045928955, -5.9327898025512695, 0.18174807727336884, -3.1036548614501953, -9.91627311706543, -5.946267127990723, -1.5742418766021729, -4.234155178070068, -4.610135078430176, -4.829084873199463, -2.9965662956237793]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-01-01-20.wav,audio-only,happy,Kids are talking by the door,female,"[-537.5390014648438, 63.05533218383789, -15.072031021118164, -2.8316006660461426, -6.003641605377197, 6.346558094024658, -10.539216041564941, -9.158504486083984, -2.681147813796997, -1.6529031991958618, -11.027929306030273, -7.776118278503418, -3.84966778755188, -7.824532985687256, -10.09931755065918, -3.705825090408325, -3.805140495300293, -6.468403339385986, -3.740056037902832, -5.621438503265381]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-01-02-20.wav,audio-only,happy,Kids are talking by the door,female,"[-487.1060791015625, 78.92515563964844, -22.77927589416504, 0.3623068928718567, -10.680679321289062, 8.714710235595703, -11.52129077911377, -11.911042213439941, 0.6580421924591064, -3.654385805130005, -13.658504486083984, -6.064051628112793, -6.361191749572754, -9.926933288574219, -8.967636108398438, -1.3551608324050903, -6.957219123840332, -7.648429870605469, -6.061897277832031, -6.314587116241455]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-02-01-20.wav,audio-only,happy,Dogs are sitting by the door,female,"[-479.0013122558594, 53.31313705444336, -14.718722343444824, -0.7087538242340088, -5.59304141998291, 3.8762998580932617, -9.486212730407715, -4.392134666442871, -2.3444950580596924, -4.448819160461426, -7.303755283355713, -5.863511562347412, -8.31583023071289, -10.501611709594727, -7.127416133880615, -2.8141987323760986, -5.30692195892334, -4.865106105804443, -2.855463981628418, -3.9445207118988037]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-02-02-20.wav,audio-only,happy,Dogs are sitting by the door,female,"[-422.1197814941406, 44.0763053894043, -16.12938117980957, -1.3985100984573364, -13.691195487976074, -0.8099424242973328, -10.985673904418945, -12.303698539733887, -4.119647979736328, -6.477011680603027, -10.560145378112793, -6.3955793380737305, -7.815995216369629, -10.982210159301758, -7.849679470062256, -1.269418478012085, -4.998377323150635, -8.5247802734375, -3.788961172103882, -3.034017324447632]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-01-01-20.wav,audio-only,sad,Kids are talking by the door,female,"[-759.9901123046875, 68.3041000366211, -8.124238967895508, 15.302459716796875, 0.8535780906677246, 13.215174674987793, -8.38316535949707, 5.641434192657471, 7.617702007293701, 0.5845438241958618, -0.014621983282268047, -3.5892345905303955, -5.822004795074463, -1.934714436531067, -3.8319091796875, -4.5949554443359375, -3.214017391204834, -3.7454822063446045, -2.3086209297180176, -3.70624041557312]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-01-02-20.wav,audio-only,sad,Kids are talking by the door,female,"[-849.5799560546875, 55.074764251708984, 1.0658615827560425, 11.906753540039062, 4.82405424118042, 8.188471794128418, -0.996208131313324, 6.662406921386719, 3.5257046222686768, 2.7394232749938965, 2.5731544494628906, -0.7853891849517822, -5.05027961730957, -0.9381878972053528, -1.029931664466858, -2.6722910404205322, -0.60555499792099, -2.66754412651062, -1.0749781131744385, -4.071593284606934]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-02-01-20.wav,audio-only,sad,Dogs are sitting by the door,female,"[-814.190185546875, 50.331539154052734, 1.1232497692108154, 15.528932571411133, 2.266174793243408, 10.7050199508667, -6.1135406494140625, 5.611050128936768, 5.9407830238342285, 3.7944087982177734, 0.7147678732872009, 0.7975903749465942, -4.6343183517456055, -2.9236345291137695, -2.812396764755249, -0.8765896558761597, -0.12025798112154007, -1.452102780342102, -2.5471291542053223, -2.998889684677124]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-02-02-20.wav,audio-only,sad,Dogs are sitting by the door,female,"[-806.7978515625, 59.40769577026367, -1.3538694381713867, 15.688065528869629, 3.5418970584869385, 10.0484619140625, -3.750279188156128, 6.13956880569458, 7.064833164215088, 6.436556816101074, 5.399885177612305, 0.3569079041481018, -4.631556987762451, -4.12857723236084, -3.2576873302459717, -1.6656057834625244, -1.501376986503601, -2.770707845687866, -0.25585880875587463, -2.260371446609497]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-01-01-20.wav,audio-only,sad,Kids are talking by the door,female,"[-680.4497680664062, 65.1374282836914, -0.07607807964086533, 5.959176063537598, 0.39817020297050476, 12.72701644897461, 1.6479662656784058, -2.9279816150665283, 3.7061896324157715, 0.9570074677467346, -4.973381042480469, -6.841353893280029, -2.7759454250335693, -3.8188111782073975, -9.142952919006348, -6.539103984832764, -4.38920783996582, -5.175192832946777, -1.5626542568206787, -4.389920711517334]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-01-02-20.wav,audio-only,sad,Kids are talking by the door,female,"[-499.0718078613281, 62.78976821899414, -13.937549591064453, -2.383309841156006, -11.057785987854004, 9.819900512695312, -4.587338924407959, -14.85535717010498, -6.1115217208862305, 2.953382730484009, -8.223015785217285, -12.755152702331543, -6.35352087020874, -7.019245624542236, -13.750849723815918, -10.020228385925293, -4.1752519607543945, -6.628509998321533, -8.667325019836426, -8.391924858093262]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-02-01-20.wav,audio-only,sad,Dogs are sitting by the door,female,"[-716.8334350585938, 51.73347091674805, 0.7552179098129272, 13.361270904541016, -1.8340469598770142, 9.340372085571289, -0.1411202847957611, -1.6598647832870483, 2.6990981101989746, 2.9357471466064453, -5.620233535766602, -6.413759708404541, -2.9565348625183105, -3.9383788108825684, -9.732308387756348, -6.597421169281006, -1.315780758857727, -5.1385674476623535, -5.537830829620361, -4.0864129066467285]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-02-02-20.wav,audio-only,sad,Dogs are sitting by the door,female,"[-527.3237915039062, 60.017982482910156, -13.977690696716309, 1.550628423690796, -9.884346961975098, 9.334879875183105, -4.20567512512207, -11.017624855041504, -9.355640411376953, 0.190508633852005, -3.8433847427368164, -11.870612144470215, -7.71368408203125, -6.42194938659668, -12.566514015197754, -13.437711715698242, -5.842871189117432, -3.844263792037964, -7.547575950622559, -7.497908115386963]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-01-01-20.wav,audio-only,angry,Kids are talking by the door,female,"[-731.7755737304688, 52.954010009765625, -0.14418792724609375, 16.290306091308594, 1.3221931457519531, 10.152596473693848, -1.9791066646575928, 2.4005701541900635, 4.203805923461914, -1.5271838903427124, -1.282332420349121, 3.0578243732452393, -2.759550094604492, -3.8368422985076904, -2.410632371902466, -3.392742872238159, -2.298466444015503, -2.731250047683716, -1.8677440881729126, -2.931473970413208]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-01-02-20.wav,audio-only,angry,Kids are talking by the door,female,"[-573.3361206054688, 49.64186096191406, -5.8949785232543945, 11.502820014953613, -4.329720497131348, 5.236825942993164, -6.005213737487793, -4.94728946685791, 0.28270432353019714, -2.44294810295105, -4.048261642456055, 0.825739860534668, -4.358847618103027, -4.90654993057251, -4.383490562438965, -2.611138343811035, -4.328122138977051, -4.0052080154418945, -2.9871773719787598, -4.114694118499756]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-02-01-20.wav,audio-only,angry,Dogs are sitting by the door,female,"[-640.3643798828125, 59.521697998046875, -10.260035514831543, 10.275352478027344, -0.8700829744338989, 10.168702125549316, -6.443343162536621, 1.6353391408920288, 1.6142107248306274, -0.8761163353919983, -3.9783027172088623, -1.6493644714355469, -5.744782447814941, -5.219999313354492, -7.118751525878906, -3.39438796043396, -3.780541181564331, -3.3965048789978027, -3.2851972579956055, -3.387568235397339]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-02-02-20.wav,audio-only,angry,Dogs are sitting by the door,female,"[-527.957275390625, 66.02534484863281, -12.76762580871582, 8.914520263671875, -8.704334259033203, 8.152026176452637, -7.320868968963623, -5.303075790405273, 0.3286568820476532, -4.434039115905762, -4.643223762512207, -1.2831804752349854, -8.168119430541992, -9.368670463562012, -6.317039489746094, -1.871985912322998, -5.3489227294921875, -3.287729024887085, -4.501438140869141, -3.3084094524383545]"
