,emotion,statements,situation,gender,mfcc
datasources\LDC_female\wav\8NT3s1381.wav,neutral,four hundred five,tete a tete,female,"[-424.15692138671875, 147.933837890625, -46.06806945800781, 38.55387878417969, 18.638898849487305, -11.661235809326172, 20.138784408569336, -6.061419486999512, 2.9519388675689697, 14.03404426574707, -5.853226661682129, 6.962275981903076, 4.096529960632324, 2.814436435699463, 15.50400161743164, 7.464332580566406, 11.506816864013672, 6.9052557945251465, -2.858992338180542, 9.667708396911621]"
datasources\LDC_female\wav\8NT3s1400.wav,neutral,four thousand five,tete a tete,female,"[-440.96826171875, 141.4098663330078, -45.37421417236328, 42.216575622558594, 11.924087524414062, -11.08802604675293, 25.21881103515625, -8.414319038391113, 4.636418342590332, 15.304060935974121, -6.4103593826293945, 11.517916679382324, 4.463181018829346, 2.373664140701294, 19.306365966796875, 7.120960712432861, 10.606515884399414, 8.499885559082031, -2.612605333328247, 10.835081100463867]"
datasources\LDC_female\wav\8NT3s1430.wav,neutral,fourteen hundred,tete a tete,female,"[-446.0847473144531, 137.94723510742188, -33.97333908081055, 37.985572814941406, 19.680233001708984, -1.1838270425796509, 26.15366554260254, -3.321815252304077, 6.893139362335205, 16.970401763916016, -6.335194110870361, 6.302452564239502, 6.524083614349365, 3.394242525100708, 12.553607940673828, 3.7895584106445312, 9.755191802978516, 9.45223617553711, -1.891294240951538, 6.305039405822754]"
datasources\LDC_female\wav\8NT3s1431.wav,neutral,fourteen hundred,tete a tete,female,"[-465.3879089355469, 145.3768768310547, -42.79616165161133, 42.72927474975586, 18.908802032470703, -2.669438600540161, 27.242136001586914, -6.600183486938477, 7.566429138183594, 13.66276741027832, -10.871956825256348, 9.048394203186035, 3.603670835494995, 0.6032101511955261, 16.372718811035156, 4.334808349609375, 10.190577507019043, 10.349069595336914, -2.534457206726074, 7.9259490966796875]"
datasources\LDC_female\wav\8NT3s1540.wav,neutral,nine thousand twelve,tete a tete,female,"[-435.6253967285156, 149.26402282714844, -45.18281173706055, 51.71885299682617, 19.357736587524414, -12.976937294006348, 24.34528350830078, -6.854866027832031, 7.504311561584473, 18.73638343811035, -8.759615898132324, 7.046481132507324, 4.551253318786621, 2.059736728668213, 16.4959659576416, 4.860604286193848, 9.31869125366211, 10.277689933776855, -0.280068576335907, 7.390893459320068]"
datasources\LDC_female\wav\8NT3s1541.wav,neutral,nine thousand twelve,tete a tete,female,"[-433.0274963378906, 147.011474609375, -47.77410125732422, 50.699485778808594, 16.780498504638672, -14.75381088256836, 26.391340255737305, -5.434393882751465, 5.560189247131348, 17.66097068786621, -6.712489604949951, 8.530340194702148, 4.889813423156738, 4.549278736114502, 18.89370346069336, 5.147951126098633, 9.79287338256836, 8.672809600830078, -3.2830798625946045, 8.455070495605469]"
datasources\LDC_female\wav\8NT3s1570.wav,neutral,november ninth,tete a tete,female,"[-414.1502990722656, 143.26661682128906, -35.04253387451172, 44.05083465576172, 15.344429969787598, -4.882246494293213, 31.392248153686523, -3.4634616374969482, 8.268406867980957, 22.243358612060547, -8.179941177368164, 0.8230177760124207, 3.6818714141845703, 4.56900691986084, 15.90481185913086, 5.487165927886963, 10.41738510131836, 9.47864055633545, -2.0384747982025146, 7.254525184631348]"
datasources\LDC_female\wav\8NT3s1610.wav,neutral,one hundred ten,tete a tete,female,"[-460.8214416503906, 164.96925354003906, -51.85353469848633, 47.907169342041016, 11.097427368164062, -8.270743370056152, 34.78052520751953, -8.453855514526367, 11.714883804321289, 21.409162521362305, -15.211896896362305, 7.392331123352051, 7.498640537261963, 3.9542059898376465, 18.341075897216797, 3.820915460586548, 9.736242294311523, 8.40274429321289, -2.271385908126831, 11.896475791931152]"
datasources\LDC_female\wav\8NT3s1611.wav,neutral,one hundred ten,tete a tete,female,"[-463.37261962890625, 164.48971557617188, -47.404296875, 47.013160705566406, 12.285172462463379, -10.536872863769531, 31.57662582397461, -6.446678161621094, 10.724809646606445, 22.79388999938965, -8.68199634552002, 7.113729000091553, 3.0993576049804688, 3.352191209793091, 17.916845321655273, 0.024023890495300293, 7.4667510986328125, 11.070685386657715, -0.953076183795929, 10.270954132080078]"
datasources\LDC_female\wav\8NT3s1660.wav,neutral,september tenth,tete a tete,female,"[-449.0104064941406, 152.640625, -62.87366485595703, 56.89994812011719, 15.842397689819336, -12.795238494873047, 37.38401412963867, -4.560120105743408, 9.602090835571289, 20.813505172729492, -11.593207359313965, 6.836510181427002, 2.641230821609497, 2.9733452796936035, 18.4854793548584, 2.069098949432373, 10.42184066772461, 10.179756164550781, -2.8001387119293213, 9.91855239868164]"
datasources\LDC_female\wav\8NT3s1710.wav,neutral,six thousand six,tete a tete,female,"[-405.9111022949219, 136.08413696289062, -78.8747787475586, 64.23336791992188, 13.071866035461426, -20.439943313598633, 41.70503234863281, -4.896250247955322, 4.79766845703125, 18.93358612060547, -10.348892211914062, 10.963772773742676, 1.2564165592193604, -1.6447021961212158, 17.693222045898438, 0.8932810425758362, 9.886110305786133, 11.28564453125, -4.631656169891357, 7.607246398925781]"
datasources\LDC_female\wav\8NT3s1711.wav,neutral,six thousand six,tete a tete,female,"[-429.82720947265625, 121.18926239013672, -76.40223693847656, 71.6270980834961, 7.680507659912109, -18.899959564208984, 45.72846221923828, -8.671549797058105, 7.005008697509766, 19.338302612304688, -12.006460189819336, 16.072965621948242, 2.1138556003570557, -2.55766224861145, 20.178876876831055, 0.8752321600914001, 8.820953369140625, 9.456298828125, -5.462626934051514, 8.908377647399902]"
datasources\LDC_female\wav\8NT3s1730.wav,neutral,ten thousand four,tete a tete,female,"[-449.1165466308594, 144.51995849609375, -44.144474029541016, 57.42107391357422, 14.468533515930176, -12.347615242004395, 28.095516204833984, -11.240066528320312, 8.089835166931152, 18.13075828552246, -14.798466682434082, 7.864873886108398, 7.1839680671691895, 1.6219629049301147, 15.079611778259277, 3.139167308807373, 9.979072570800781, 9.171265602111816, -3.319066047668457, 8.347649574279785]"
datasources\LDC_female\wav\8NT3s1770.wav,neutral,three hundred two,tete a tete,female,"[-452.06097412109375, 122.29613494873047, -34.27375030517578, 40.95286560058594, 23.12493324279785, 3.7118146419525146, 30.075702667236328, -1.2672072649002075, 6.805833339691162, 14.975051879882812, -6.69655704498291, 9.06892204284668, 6.826932430267334, 0.20070277154445648, 12.210870742797852, 4.115128517150879, 6.694812297821045, 7.4120564460754395, -2.7071192264556885, 5.517745018005371]"
datasources\LDC_female\wav\8NT3s1771.wav,neutral,three hundred two,tete a tete,female,"[-471.42816162109375, 137.46429443359375, -37.18258285522461, 43.85597610473633, 23.87761688232422, 4.448795795440674, 33.3387451171875, -4.2133283615112305, 6.296998023986816, 19.335241317749023, -6.888233661651611, 7.881557464599609, 8.906232833862305, 2.4373714923858643, 12.005234718322754, 2.631690502166748, 6.141035556793213, 5.265771865844727, -4.658304691314697, 7.977379322052002]"
datasources\LDC_female\wav\8NT3s1790.wav,neutral,three thousand two,tete a tete,female,"[-413.3287353515625, 144.1698455810547, -53.47467803955078, 49.54825973510742, 20.302671432495117, -3.375054121017456, 35.12153244018555, -6.79221773147583, 5.841834545135498, 17.38641929626465, -11.892623901367188, 8.908390998840332, 7.680191516876221, 1.0743963718414307, 13.620491027832031, 1.823286771774292, 8.325614929199219, 6.973024845123291, -7.907800197601318, 5.784680366516113]"
datasources\LDC_female\wav\8NT3s1791.wav,neutral,three thousand two,tete a tete,female,"[-443.1915588378906, 126.18575286865234, -41.49876022338867, 49.571537017822266, 21.966693878173828, 1.6018668413162231, 37.97113800048828, -1.8057368993759155, 5.009629726409912, 17.054067611694336, -8.338421821594238, 8.533188819885254, 8.548739433288574, 2.467210054397583, 14.208434104919434, 4.021519184112549, 6.2524614334106445, 5.418818950653076, -4.911897659301758, 6.73457145690918]"
datasources\LDC_female\wav\8NT3s1810.wav,neutral,two hundred twelve,tete a tete,female,"[-434.3089294433594, 147.86875915527344, -31.375186920166016, 45.10056686401367, 21.790390014648438, -3.834040403366089, 24.71310043334961, -6.432775020599365, 3.7521934509277344, 16.18305778503418, -4.784526824951172, 8.642447471618652, 5.768819808959961, 1.0744820833206177, 11.289216041564941, 3.435047149658203, 8.937191009521484, 4.073159217834473, -7.497684001922607, 7.890584945678711]"
datasources\LDC_female\wav\8NT3s1811.wav,neutral,two hundred twelve,tete a tete,female,"[-445.19073486328125, 145.11663818359375, -32.13352966308594, 41.35317611694336, 20.14716148376465, -3.715085029602051, 24.010587692260742, -4.812452793121338, 6.080606460571289, 16.610334396362305, -4.425219535827637, 8.204595565795898, 3.432997941970825, -0.7415006160736084, 11.317007064819336, 3.54471492767334, 9.805312156677246, 9.138278007507324, -2.0458803176879883, 6.864117622375488]"
datasources\LDC_female\wav\8NT3s1840.wav,neutral,two thousand one,tete a tete,female,"[-456.9605712890625, 144.8338623046875, -48.50614929199219, 54.685543060302734, 19.826732635498047, -7.0104522705078125, 34.23586654663086, -4.524220943450928, 9.612789154052734, 22.18441390991211, -8.619871139526367, 8.005629539489746, 3.885805130004883, -3.010776996612549, 12.364748001098633, 4.7443528175354, 11.460192680358887, 11.377557754516602, 0.43226009607315063, 8.778280258178711]"
datasources\LDC_female\wav\8NT3s1841.wav,neutral,two thousand one,tete a tete,female,"[-441.1285705566406, 136.79025268554688, -37.85466766357422, 49.8143310546875, 18.21257781982422, -6.059377193450928, 30.053787231445312, -3.4149718284606934, 9.158843994140625, 19.8580379486084, -7.4688720703125, 7.200028419494629, 4.742198944091797, 0.5616592168807983, 13.83244800567627, 5.361052989959717, 10.834333419799805, 8.662796974182129, -3.6318130493164062, 7.084330081939697]"
datasources\LDC_female\wav\8NT3s2790.wav,neutral,five thousand four,tete a tete,female,"[-446.51617431640625, 156.27108764648438, -48.306724548339844, 52.708717346191406, 13.162907600402832, -15.976364135742188, 25.46762466430664, -11.008755683898926, 4.698960781097412, 15.691736221313477, -10.573699951171875, 7.97683048248291, 2.787837266921997, 3.21390962600708, 17.466032028198242, 2.8283016681671143, 12.118681907653809, 11.245525360107422, -2.6996326446533203, 8.455232620239258]"
datasources\LDC_female\wav\8NT3s3280.wav,neutral,june twenty-sixth,tete a tete,female,"[-454.18701171875, 143.00003051757812, -69.59808349609375, 55.4081916809082, 21.505849838256836, -5.494589805603027, 40.99208068847656, -6.620669841766357, 4.7732415199279785, 20.119295120239258, -8.367719650268555, 10.191226959228516, 5.368620872497559, 3.6562376022338867, 17.176258087158203, 0.1332438588142395, 7.973724842071533, 7.310233116149902, -5.120794773101807, 10.66743278503418]"
datasources\LDC_female\wav\8NT3s3281.wav,neutral,june twenty-sixth,tete a tete,female,"[-443.8305969238281, 136.1785888671875, -66.62003326416016, 51.99250793457031, 22.104944229125977, -7.4536614418029785, 38.432464599609375, -2.55112886428833, 3.6439642906188965, 16.868566513061523, -9.057491302490234, 8.508846282958984, 6.709171772003174, 3.750946044921875, 15.862281799316406, 4.184047698974609, 11.747143745422363, 7.697461128234863, -6.533627033233643, 8.308107376098633]"
datasources\LDC_female\wav\8NT3s3340.wav,neutral,march twenty-fourth,tete a tete,female,"[-465.5295715332031, 140.89706420898438, -46.89734649658203, 45.18137741088867, 20.813390731811523, -2.9844467639923096, 29.799503326416016, -5.935431957244873, 5.932419300079346, 16.805755615234375, -5.922187805175781, 11.125438690185547, 5.91127347946167, 2.841323137283325, 15.450360298156738, 3.106558084487915, 10.316804885864258, 8.7685546875, -4.795812606811523, 7.276120662689209]"
datasources\LDC_female\wav\8NT3s3341.wav,neutral,march twenty-fourth,tete a tete,female,"[-462.6128234863281, 155.70428466796875, -62.885398864746094, 45.87160110473633, 15.615384101867676, -10.370767593383789, 28.627094268798828, -10.856216430664062, 6.372524261474609, 15.872708320617676, -9.857199668884277, 12.596723556518555, 2.2713463306427, -1.3854272365570068, 16.733089447021484, 2.5257911682128906, 11.19257926940918, 10.831759452819824, -4.152645587921143, 7.928980350494385]"
datasources\LDC_female\wav\8NT3s3400.wav,neutral,may twenty-fifth,tete a tete,female,"[-431.1479187011719, 150.16610717773438, -64.3456802368164, 46.120758056640625, 20.061904907226562, -4.450210094451904, 35.469635009765625, -7.655383110046387, 3.9835009574890137, 15.848151206970215, -10.762358665466309, 8.345425605773926, 1.2006134986877441, -0.6174755692481995, 18.186141967773438, 2.600180149078369, 8.789162635803223, 13.005386352539062, -1.7371959686279297, 5.5978288650512695]"
datasources\LDC_female\wav\8NT3s3401.wav,neutral,may twenty-fifth,tete a tete,female,"[-428.2942199707031, 149.70199584960938, -70.60298919677734, 51.690555572509766, 25.994041442871094, -7.440567493438721, 35.100181579589844, -5.6424431800842285, 3.1157000064849854, 16.271867752075195, -10.90600299835205, 7.223536968231201, 2.912288188934326, -0.7993781566619873, 16.37554168701172, 5.147552967071533, 10.866976737976074, 10.048766136169434, -3.2539284229278564, 9.244199752807617]"
datasources\LDC_female\wav\8NT3s3500.wav,neutral,seventy-one,tete a tete,female,"[-441.8562927246094, 118.8557357788086, -29.61536407470703, 46.623870849609375, 23.11951446533203, 0.6757175922393799, 28.816904067993164, -2.049722194671631, 6.324966907501221, 17.264080047607422, -6.2661452293396, 5.807267189025879, 7.312925815582275, 3.3194422721862793, 12.816232681274414, 5.072903633117676, 7.382198333740234, 6.407908916473389, -1.842054009437561, 8.13956356048584]"
datasources\LDC_female\wav\8NT3s3501.wav,neutral,seventy-one,tete a tete,female,"[-453.3214416503906, 140.5025634765625, -51.97813034057617, 58.64420700073242, 23.973628997802734, -6.597782611846924, 33.9066276550293, -4.3361406326293945, 9.023015975952148, 19.49881935119629, -8.979232788085938, 13.198110580444336, 9.950469970703125, 1.638068675994873, 15.901447296142578, 3.6415839195251465, 5.178626537322998, 5.068469047546387, -2.3541197776794434, 9.442543029785156]"
datasources\LDC_female\wav\8NT3s3550.wav,neutral,thirty-seven,tete a tete,female,"[-478.7546081542969, 137.0643310546875, -60.08249282836914, 53.51410675048828, 15.761825561523438, -6.744631767272949, 40.159820556640625, -2.9416682720184326, 10.194672584533691, 20.05231475830078, -10.340734481811523, 8.899842262268066, 2.3201591968536377, 0.9057564735412598, 18.395986557006836, 3.216176748275757, 9.912102699279785, 8.93661880493164, -4.438149452209473, 9.673933029174805]"
datasources\LDC_female\wav\8NT3s3551.wav,neutral,thirty-seven,tete a tete,female,"[-454.70068359375, 143.65225219726562, -67.14541625976562, 53.976409912109375, 15.899672508239746, -5.852108001708984, 43.349605560302734, -4.985784530639648, 8.339863777160645, 19.501394271850586, -12.636129379272461, 8.35305404663086, 1.2117550373077393, -2.047767162322998, 16.718767166137695, 2.128728151321411, 8.797497749328613, 8.361763000488281, -4.3877272605896, 9.67248821258545]"
datasources\LDC_female\wav\8SN1s1820.wav,sadness,two thousand four,conversation,female,"[-479.7331237792969, 159.52420043945312, -51.404335021972656, 56.54243850708008, 17.086437225341797, -12.807048797607422, 31.92713165283203, -3.7536544799804688, 8.551746368408203, 14.349028587341309, -9.675445556640625, 11.83454418182373, -0.2936520278453827, -3.193528652191162, 16.32402229309082, 5.547850608825684, 15.711308479309082, 13.418397903442383, -3.833314895629883, 3.477569103240967]"
